453,"RT @CanBorder: Even though #cannabis will be legal and regulated in Canada in the near
future, you will still not be able to bring it acros…"
454,"RT @CanBorder: Even though #cannabis will be legal and regulated in Canada in the near
future, you will still not be able to bring it acros…"
455,"RT @CanBorder: Even though #cannabis will be legal and regulated in Canada in the near
future, you will still not be able to bring it acros…"
456,"RT @CanBorder: Even though #cannabis will be legal and regulated in Canada in the near
future, you will still not be able to bring it acros…"
457,"Even though #cannabis will be legal and regulated in Canada in the near
future, you will still not be able to bring… https://t.co/Crqp4sselH"
458,"RT @CDNMinHealth: I’m pleased to announce that Bill #C45 has passed in the Senate, a milestone in the process of legalizing and strictly re…"
459,"Matthew: DON'T take weed with you when leaving the country, even after it's legalized here (and even if you're goin… https://t.co/DFLMEIJjOs"
460,"#CannabisAct #C45 #CannabisInCanada
🥰"
461,"RT @GovCanHealth: .@CDNMinHealth, Minister of @Safety_Canada and Minister of @JusticeCanadaEN are pleased to announce that Bill #C45 has pa…"
462,"RT @GovCanHealth: .@CDNMinHealth, Minister of @Safety_Canada and Minister of @JusticeCanadaEN are pleased to announce that Bill #C45 has pa…"
463,"RT @GovCanHealth: .@CDNMinHealth, Minister of @Safety_Canada and Minister of @JusticeCanadaEN are pleased to announce that Bill #C45 has pa…"
464,"RT @GovCanHealth: .@CDNMinHealth, Minister of @Safety_Canada and Minister of @JusticeCanadaEN are pleased to announce that Bill #C45 has pa…"
465,#cannabisincanada
466,"RT @GovCanHealth: .@CDNMinHealth, Minister of @Safety_Canada and Minister of @JusticeCanadaEN are pleased to announce that Bill #C45 has pa…"
467,"RT @CDNMinHealth: I’m pleased to announce that Bill #C45 has passed in the Senate, a milestone in the process of legalizing and strictly re…"
468,"RT @CDNMinHealth: I’m pleased to announce that Bill #C45 has passed in the Senate, a milestone in the process of legalizing and strictly re…"
469,"RT @CDNMinHealth: I’m pleased to announce that Bill #C45 has passed in the Senate, a milestone in the process of legalizing and strictly re…"
470,"RT @GovCanHealth: .@CDNMinHealth, Minister of @Safety_Canada and Minister of @JusticeCanadaEN are pleased to announce that Bill #C45 has pa…"
471,RT @MCRCI: Looks like @SenateCA has approved #C45! That means the Cannabis Act will proceed as we await the Proclamation Date by the Canadi…
472,"RT @CDNMinHealth: I’m pleased to announce that Bill #C45 has passed in the Senate, a milestone in the process of legalizing and strictly re…"
473,"RT @GovCanHealth: .@CDNMinHealth, Minister of @Safety_Canada and Minister of @JusticeCanadaEN are pleased to announce that Bill #C45 has pa…"
474,"RT @GovCanHealth: .@CDNMinHealth, Minister of @Safety_Canada and Minister of @JusticeCanadaEN are pleased to announce that Bill #C45 has pa…"
475,"RT GovCanHealth: .CDNMinHealth, Minister of Safety_Canada and Minister of JusticeCanadaEN are pleased to announce t… https://t.co/PivTb3c4wY"
476,"RT @GovCanHealth: .@CDNMinHealth, Minister of @Safety_Canada and Minister of @JusticeCanadaEN are pleased to announce that Bill #C45 has pa…"
477,"RT @GovCanHealth: .@CDNMinHealth, Minister of @Safety_Canada and Minister of @JusticeCanadaEN are pleased to announce that Bill #C45 has pa…"
478,"RT @GovCanHealth: .@CDNMinHealth, Minister of @Safety_Canada and Minister of @JusticeCanadaEN are pleased to announce that Bill #C45 has pa…"
479,"RT @GovCanHealth: .@CDNMinHealth, Minister of @Safety_Canada and Minister of @JusticeCanadaEN are pleased to announce that Bill #C45 has pa…"
480,"RT @GovCanHealth: .@CDNMinHealth, Minister of @Safety_Canada and Minister of @JusticeCanadaEN are pleased to announce that Bill #C45 has pa…"
481,"RT @GovCanHealth: .@CDNMinHealth, Minister of @Safety_Canada and Minister of @JusticeCanadaEN are pleased to announce that Bill #C45 has pa…"
482,".@CDNMinHealth, Minister of @Safety_Canada and Minister of @JusticeCanadaEN are pleased to announce that Bill #C45… https://t.co/DyJFVTWEDl"
483,"RT @CDNMinHealth: I’m pleased to announce that Bill #C45 has passed in the Senate, a milestone in the process of legalizing and strictly re…"
484,"RT @CDNMinHealth: I’m pleased to announce that Bill #C45 has passed in the Senate, a milestone in the process of legalizing and strictly re…"
485,"I’m pleased to announce that Bill #C45 has passed in the Senate, a milestone in the process of legalizing and stric… https://t.co/OkewEr93AP"
486,It's all legit! Canada has passed Bill C-45.  Lets the games begin #cannabisincanada #c45 #cannabis
487,RT @HighCanadaRocks: We are hyped as can be to be running a VERY very great #interview with celebrated @IntlCBC #keynotespeaker @henryrolli…
488,RT @MCRCI: Looks like @SenateCA has approved #C45! That means the Cannabis Act will proceed as we await the Proclamation Date by the Canadi…
489,The Canadian Senate has just approved #C45! That means the #CannabisAct will proceed as we await the Proclamation D… https://t.co/h5Ghd15kv3
490,RT @MCRCI: Looks like @SenateCA has approved #C45! That means the Cannabis Act will proceed as we await the Proclamation Date by the Canadi…
491,Looks like @SenateCA has approved #C45! That means the Cannabis Act will proceed as we await the Proclamation Date… https://t.co/vzAh8v6LQe
492,The education of cannabis is the number 1 priority. #C45 #endocannabinoid #terpenoid #cannabisincanada #cannabis… https://t.co/0mpL1NY5Gg
493,RT @HighCanadaRocks: We are hyped as can be to be running a VERY very great #interview with celebrated @IntlCBC #keynotespeaker @henryrolli…
494,"Cannabis in Canada is a joke 
@BillBlair @StephanieKusie 
@SenateCA @JusticeCanadaEN @SCC_eng @SCC_CSC… https://t.co/JJKqCRQTkp"
495,We are hyped as can be to be running a VERY very great #interview with celebrated @IntlCBC #keynotespeaker… https://t.co/HovIdAEFSZ
496,RT @Puglaas: Pleased to see #C45 and #C46 receive Royal Assent. These Bills represent historic law reform built on evidence-based policy fo…
497,"RT @JusticeCanadaEN: Today, Bill #C46 has become law. This is the first change in Canada’s impaired driving laws in a generation. These cha…"
498,"RT @JusticeCanadaEN: Today, Bill #C46 has become law. This is the first change in Canada’s impaired driving laws in a generation. These cha…"
499,"RT @WillontheRadio: @jazfor @JusticeCanadaEN #C46 makes anyone, who smoked marijuana within 30 days, a criminal.. for driving.  

THC in yo…"
500,"RT @HoCChamber: .@HoCSpeaker informed the #HoC that Royal Assent was given to Bills #C66, #C74, #C211, #C309, #S210, #C45, #C80, #C24, #S21…"
501,RT @Puglaas: Pleased to see #C45 and #C46 receive Royal Assent. These Bills represent historic law reform built on evidence-based policy fo…
502,"Doug Ford wants consultations on cannabis sales in Ontario 
But..we already paid for that #CannabisTaskforce read t… https://t.co/2RIvv6fWzI"
503,Will @fordnation realize the start up waste and how integrating the existing industry would create more jobs and cu… https://t.co/sCYtTYHwZA
504,@Puglaas @HoCChamber @JusticeCanadaEN Thank you MOJAG!  It is truly an honour to work for you!  Such a great spring… https://t.co/ux4QTkiycm
505,"@MzBlack @adam_greenblatt There are still patients out there who can't access or afford  #MedicalCannabis, and many… https://t.co/FHgBGvxhLe"
506,"RT @ConversationCA: #Cannabis and #alcohol have different effects on the #brain: Drunk drivers tend to drive faster, whereas high drivers t…"
507,RT @_deepakanand: People present for Royal Assent ceremony of #C45 #C46 @SenateCA @BillBlair @SenJaffer @BardishKW
508,RT @lawyersdailyca: Random breath testing coming to Canada Dec. 18; counsel foresee Charter attacks ‘very early on’ https://t.co/v1wjSXBoik…
509,"RT @JusticeCanadaEN: Today, Bill #C46 has become law. This is the first change in Canada’s impaired driving laws in a generation. These cha…"
510,RT @crifici: Unfortunate but predictable. #C46 is bad #cannabis policy made into law and I look forward to working with @KirkTousaw and oth…
511,"RT @ConversationCA: #Cannabis and #alcohol have different effects on the #brain: Drunk drivers tend to drive faster, whereas high drivers t…"
512,"#Cannabis and #alcohol have different effects on the #brain: Drunk drivers tend to drive faster, whereas high drive… https://t.co/vLw8y0qIoU"
513,RT @SenateCA: Bill #C46 has received Royal Assent : https://t.co/P2EpQuRYFS #SenCA #cdnpoli https://t.co/JRJC63NMWd
514,RT @Puglaas: Pleased to see #C45 and #C46 receive Royal Assent. These Bills represent historic law reform built on evidence-based policy fo…
515,RT @lawyersdailyca: Random breath testing coming to Canada Dec. 18; counsel foresee Charter attacks ‘very early on’ https://t.co/v1wjSXBoik…
516,RT @lawyersdailyca: Random breath testing coming to Canada Dec. 18; counsel foresee Charter attacks ‘very early on’ https://t.co/v1wjSXBoik…
517,"RT @JusticeCanadaEN: Today, Bill #C46 has become law. This is the first change in Canada’s impaired driving laws in a generation. These cha…"
518,"RT @JusticeCanadaEN: Today, Bill #C46 has become law. This is the first change in Canada’s impaired driving laws in a generation. These cha…"
519,RT @MinJusticeEn: We’ve worked hard to make Canada’s roads safer for everyone. I’m happy to announce that #C46 has now become law. The chan…
520,"RT @JusticeCanadaEN: Today, Bill #C46 has become law. This is the first change in Canada’s impaired driving laws in a generation. These cha…"
521,"under #C46, police do not need to have #reasonablegrounds to suspect impairment.

They will be able to demand a bre… https://t.co/woTwhBwkiE"
522,RT @MinJusticeEn: We’ve worked hard to make Canada’s roads safer for everyone. I’m happy to announce that #C46 has now become law. The chan…
523,RT @AbigailBimman: Random breathalyzer tests to be legal in December even though #C46 got royal assent this AM. Part 1 effective now: creat…
524,RT @Puglaas: So very pleased to see that #C46 has passed the Senate. The new law will strengthen our impaired driving laws to help better p…
525,RT @MinJusticeEn: We’ve worked hard to make Canada’s roads safer for everyone. I’m happy to announce that #C46 has now become law. The chan…
526,"@jazfor @JusticeCanadaEN #C46 makes anyone, who smoked marijuana within 30 days, a criminal.. for driving.  

THC i… https://t.co/5ATleTvWud"
527,"RT @JusticeCanadaEN: Today, Bill #C46 has become law. This is the first change in Canada’s impaired driving laws in a generation. These cha…"
528,Many people including @maddcanada and individual chapters have been fighting for years to help pass this legislatio… https://t.co/AwdOOnMp0Q
529,RT @Puglaas: Pleased to see #C45 and #C46 receive Royal Assent. These Bills represent historic law reform built on evidence-based policy fo…
530,RT @MinJusticeEn: We’ve worked hard to make Canada’s roads safer for everyone. I’m happy to announce that #C46 has now become law. The chan…
531,Random breath testing coming to Canada Dec. 18; counsel foresee Charter attacks ‘very early on’… https://t.co/Ot57JEojqb
532,"RT @JusticeCanadaEN: Today, Bill #C46 has become law. This is the first change in Canada’s impaired driving laws in a generation. These cha…"
533,"RT @JusticeCanadaEN: Today, Bill #C46 has become law. This is the first change in Canada’s impaired driving laws in a generation. These cha…"
534,"@JusticeCanadaEN Supreme court, will be seeing you, very soon. #C46"
535,"RT @JusticeCanadaEN: Today, Bill #C46 has become law. This is the first change in Canada’s impaired driving laws in a generation. These cha…"
536,"RT @JusticeCanadaEN: Today, Bill #C46 has become law. This is the first change in Canada’s impaired driving laws in a generation. These cha…"
537,RT @Puglaas: Pleased to see #C45 and #C46 receive Royal Assent. These Bills represent historic law reform built on evidence-based policy fo…
538,Random breathalyzer tests to be legal in December even though #C46 got royal assent this AM. Part 1 effective now:… https://t.co/PYVNL8R6sY
539,"RT @JusticeCanadaEN: Today, Bill #C46 has become law. This is the first change in Canada’s impaired driving laws in a generation. These cha…"
540,"RT @JusticeCanadaEN: Today, Bill #C46 has become law. This is the first change in Canada’s impaired driving laws in a generation. These cha…"
541,"RT @JusticeCanadaEN: Today, Bill #C46 has become law. This is the first change in Canada’s impaired driving laws in a generation. These cha…"
542,"It's probably wrong and would need a lot of R&amp;D, but this may be a way to measure acute cannabis impairment without… https://t.co/ZbS2Hc4a5n"
543,"RT @JusticeCanadaEN: Today, Bill #C46 has become law. This is the first change in Canada’s impaired driving laws in a generation. These cha…"
544,"Today, Bill #C46 has become law. This is the first change in Canada’s impaired driving laws in a generation. These… https://t.co/RtmBUGDde6"
545,RT @Puglaas: Pleased to see #C45 and #C46 receive Royal Assent. These Bills represent historic law reform built on evidence-based policy fo…
546,"@KirkTousaw With #C46 , does this mean you can be swabbed at a road stop without any valid reason? Even if you have… https://t.co/v3hlnrmHoU"
547,RT @DabinDano: @GPTaylorMRD @Puglaas @RalphGoodale @BillBlair @TonyDean_TO Bad laws for all. #C46 will be defeated in court you fool. And #…
548,"Everyone freaking about about #C46 , while I agree it is not well implemented, let me ask you this :

Have you been… https://t.co/zPj85gwiLi"
549,RT @m1kek9: @mandymcknight I personally prefer to revere and honour scientists and professionals that have contributed to the current colle…
550,RT @Puglaas: So very pleased to see that #C46 has passed the Senate. The new law will strengthen our impaired driving laws to help better p…
551,@GPTaylorMRD @Puglaas @RalphGoodale @BillBlair @TonyDean_TO Bad laws for all. #C46 will be defeated in court you fo… https://t.co/jkLlarIr5J
552,RT @Puglaas: So very pleased to see that #C46 has passed the Senate. The new law will strengthen our impaired driving laws to help better p…
553,"RT @JusticeCanadaEN: Today, Bill #C46 has become law. This is the first change in Canada’s impaired driving laws in a generation. These cha…"
554,@mandymcknight I personally prefer to revere and honour scientists and professionals that have contributed to the c… https://t.co/8W8FrsJkHu
555,@JusticeCanadaEN Such a stupid bill. #C46
556,"RT @JusticeCanadaEN: Today, Bill #C46 has become law. This is the first change in Canada’s impaired driving laws in a generation. These cha…"
557,RT @CannabisHelpsMe: Here we go.. kiss your drivers license good-bye if you are a #medpot user. Unconstitutional and against our Charter Ri…
558,RT @Puglaas: Pleased to see #C45 and #C46 receive Royal Assent. These Bills represent historic law reform built on evidence-based policy fo…
559,Here we go.. kiss your drivers license good-bye if you are a #medpot user. Unconstitutional and against our Charter… https://t.co/OPA2wPhIAl
560,RT @Puglaas: Pleased to see #C45 and #C46 receive Royal Assent. These Bills represent historic law reform built on evidence-based policy fo…
561,"RT @JusticeCanadaEN: Today, Bill #C46 has become law. This is the first change in Canada’s impaired driving laws in a generation. These cha…"
562,RT @Puglaas: Pleased to see #C45 and #C46 receive Royal Assent. These Bills represent historic law reform built on evidence-based policy fo…
563,RT @Puglaas: Ravie de voir #C45/#C46 recevoir la sanction royale. Ils représentent une réforme législative historique fondée sur des preuve…
564,"RT @JusticeCanadaEN: Today, Bill #C46 has become law. This is the first change in Canada’s impaired driving laws in a generation. These cha…"
565,RT @MinJusticeEn: We’ve worked hard to make Canada’s roads safer for everyone. I’m happy to announce that #C46 has now become law. The chan…
566,RT @Puglaas: Pleased to see #C45 and #C46 receive Royal Assent. These Bills represent historic law reform built on evidence-based policy fo…
567,"RT @JusticeCanadaEN: Today, Bill #C46 has become law. This is the first change in Canada’s impaired driving laws in a generation. These cha…"
568,"RT @JusticeCanadaFR: Aujourd'hui, le projet de loi #C46 est maintenant une loi. C'est le premier changement apporté aux lois canadiennes su…"
569,"RT @JusticeCanadaEN: Today, Bill #C46 has become law. This is the first change in Canada’s impaired driving laws in a generation. These cha…"
570,"RT @JusticeCanadaEN: Today, Bill #C46 has become law. This is the first change in Canada’s impaired driving laws in a generation. These cha…"
571,"RT @JusticeCanadaEN: Today, Bill #C46 has become law. This is the first change in Canada’s impaired driving laws in a generation. These cha…"
572,"RT @JusticeCanadaEN: Today, Bill #C46 has become law. This is the first change in Canada’s impaired driving laws in a generation. These cha…"
573,"RT @JusticeCanadaEN: Today, Bill #C46 has become law. This is the first change in Canada’s impaired driving laws in a generation. These cha…"
574,"RT JusticeCanadaEN: Today, Bill #C46 has become law. This is the first change in Canada’s impaired driving laws in… https://t.co/TJ62BeM9kD"
575,"RT @JusticeCanadaFR: Aujourd'hui, le projet de loi #C46 est maintenant une loi. C'est le premier changement apporté aux lois canadiennes su…"
576,"RT @JusticeCanadaEN: Today, Bill #C46 has become law. This is the first change in Canada’s impaired driving laws in a generation. These cha…"
577,"RT @JusticeCanadaEN: Today, Bill #C46 has become law. This is the first change in Canada’s impaired driving laws in a generation. These cha…"
578,"RT @JusticeCanadaEN: Today, Bill #C46 has become law. This is the first change in Canada’s impaired driving laws in a generation. These cha…"
579,RT @MinJusticeEn: We’ve worked hard to make Canada’s roads safer for everyone. I’m happy to announce that #C46 has now become law. The chan…
580,"RT @JusticeCanadaEN: Today, Bill #C46 has become law. This is the first change in Canada’s impaired driving laws in a generation. These cha…"
581,RT @crifici: Unfortunate but predictable. #C46 is bad #cannabis policy made into law and I look forward to working with @KirkTousaw and oth…
582,Nous avons travaillé fort pour rendre les routes du Canada plus sûres pour tout le monde. Je suis heureuse d'annonc… https://t.co/Pv2Vb17LvC
583,"RT @JusticeCanadaFR: Aujourd'hui, le projet de loi #C46 est maintenant une loi. C'est le premier changement apporté aux lois canadiennes su…"
584,We’ve worked hard to make Canada’s roads safer for everyone. I’m happy to announce that #C46 has now become law. Th… https://t.co/BGhrzcxb0D
585,"RT @JusticeCanadaEN: Today, Bill #C46 has become law. This is the first change in Canada’s impaired driving laws in a generation. These cha…"
586,"Today, Bill #C46 has become law. This is the first change in Canada’s impaired driving laws in a generation. These… https://t.co/JiR2BLQLHR"
587,RT @Puglaas: Pleased to see #C45 and #C46 receive Royal Assent. These Bills represent historic law reform built on evidence-based policy fo…
588,RT @Puglaas: Pleased to see #C45 and #C46 receive Royal Assent. These Bills represent historic law reform built on evidence-based policy fo…
589,RT @crifici: Unfortunate but predictable. #C46 is bad #cannabis policy made into law and I look forward to working with @KirkTousaw and oth…
590,"Aujourd'hui, le projet de loi #C46 est maintenant une loi. C'est le premier changement apporté aux lois canadiennes… https://t.co/WPiJI7iXjh"
591,RT @RicksDesk: Governor General @GGJuliePayette has given Royal Assent on behalf of Her Majesty Queen Elizabeth II to Bills #C45 #C46 the #…
592,"RT @HoCChamber: .@HoCSpeaker informed the #HoC that Royal Assent was given to Bills #C66, #C74, #C211, #C309, #S210, #C45, #C80, #C24, #S21…"
593,"RT @HoCChamber: .@HoCSpeaker informed the #HoC that Royal Assent was given to Bills #C66, #C74, #C211, #C309, #S210, #C45, #C80, #C24, #S21…"
594,RT @Puglaas: Pleased to see #C45 and #C46 receive Royal Assent. These Bills represent historic law reform built on evidence-based policy fo…
595,"Promise kept. Legislation built on evidence based decision making, to repeal a prohibitive regime that has not prov… https://t.co/QN2Hdq7R4C"
